latitude,longitude,facility_name,source_facility_type,odhf_facility_type,provider,city,province
43.44195673,-79.67261076,The Kensington,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.4428213,-80.48533902,Zora Srpski Dom,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.44505309,-80.56923714,The Westhill,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Waterloo,Ontario
43.44530143,-79.73083328,Delmanor Glen Abbey,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.4468245,-80.49283142,Victoria Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.44891054,-79.66803676,Trafalgar Lodge,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.44942594,-79.66593136,Churchill Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.45397384,-79.68064656,Sunrise Senior Living Of Oakville,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.4562434,-80.54209083,Beechwood Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Waterloo,Ontario
43.4609376,-80.52157873,Chartwell Terrace On The Square Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Waterloo,Ontario
43.4629158,-80.58129925,Clair Hills Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Waterloo,Ontario
43.4636862,-80.53586363,Luther Village On The Park-Sunshine Centre,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Waterloo,Ontario
43.46395854,-79.68888876,Queens Avenue Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.48067364,-79.71759898,Chartwell Oakville Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Oakville,Ontario
43.4909305,-80.48076562,Cobble Creek Residence Inc.,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Kitchener,Ontario
43.49214642,-80.17916512,Heritage House Guelph,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Guelph,Ontario
43.49338783,-79.86869212,Seasons Milton,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Milton,Ontario
43.50029384,-79.86709342,Birkdale Place Seniors Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Milton,Ontario
43.50287752,-80.19348183,Chartwell Royal On Gordon Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Guelph,Ontario
43.51325682,-80.23946794,Stone Lodge,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Guelph,Ontario
43.51402375,-79.62731705,Walden Circle Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.51461904,-79.88332653,Martindale Gardens Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Milton,Ontario
43.51574441,-80.50189473,Parkwood Suites,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Waterloo,Ontario
43.51693402,-80.24516065,Chartwell Wellington Park Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Guelph,Ontario
43.52179349,-80.91997886,Country Meadows Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brunner,Ontario
43.53209222,-80.21591964,The Village Of Arbour Trails,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Guelph,Ontario
43.53553652,-80.38805569,Hillside Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Maryhill,Ontario
43.53898161,-80.55157454,St. Jacobs Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Saint Jacobs,Ontario
43.54388615,-79.66402826,Parkland On The Glen,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.54663653,-80.25378525,Norfolk Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Guelph,Ontario
43.54899385,-79.68808997,Sunrise Senior Living Of Erin Mills,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.54916686,-79.59085414,Chartwell Regency Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.54959005,-79.71614718,Amica At Erin Mills,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.55675776,-79.58341274,Port Credit Residences,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.559595,-79.735105,Viva Mississauga Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.56395956,-79.56964054,Greenway Lodge Retirement Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.56915803,-80.27358416,The Village Of Riverside Glen,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Guelph,Ontario
43.57761356,-79.61660025,Heritage House Mississauga,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.58094516,-79.71729218,Credit River Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.58106776,-79.61299345,King Gardens,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.58275466,-79.7524751,Chartwell Heritage Glen Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.58723066,-79.64714336,Amica At City Centre,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.58781597,-79.53873663,Adeline's Lodge,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.59259706,-79.67056277,Evergreen Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.59758416,-79.63359016,Chartwell Robert Speck Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.59791447,-79.52347352,Fairfield Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.60068982,-80.56320535,Chartwell Elmira Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Elmira,Ontario
43.60446857,-79.59239015,Constitution Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.6146704,-81.5405969,Anfield Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Londesborough,Ontario
43.62017967,-79.50327902,Evans House,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.62096837,-79.60555515,Sunrise Senior Living Of Mississauga,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.62283575,-80.04369409,Christie Oaks Care Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Acton,Ontario
43.62599437,-79.60046495,Bough Beeches Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.62827797,-79.60432645,The Beechwood,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Mississauga,Ontario
43.63691448,-79.4389914,Dowling Rest Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.64126548,-79.53888573,Elim Springs Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.64134766,-79.89095674,View Mount Grace Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Halton Hills,Ontario
43.64399278,-79.53220393,Tapestry At Village Gate West,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.65162918,-79.4347012,Bill Mcmurray Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.65263078,-79.47100711,Chartwell Grenadier Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.65323988,-79.58203235,Centennial Park Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.65401857,-79.7322165,Southbrook Retirement Community,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brampton,Ontario
43.65882728,-79.51442973,Kingsway,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.65988208,-79.4361522,New Horizons Tower,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.66125518,-79.51006583,Delmanor Prince Edward,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.66226436,-79.91969106,Mountainview Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Halton Hills,Ontario
43.66365619,-79.32980687,Chartwell Avondale Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.66526317,-79.7554343,Imo's Sunnyside Home,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brampton,Ontario
43.67006457,-79.7398157,Amica At Brampton,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brampton,Ontario
43.671751,-79.405509,The Annex,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.67304599,-79.4223122,Christie Gardens,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.67320579,-79.39543479,Hazelton Place Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.67423139,-79.38791859,Davenhill Senior Living,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.67461349,-79.39106979,Belmont House,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.67733999,-79.30233976,Beach Arms Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.67800329,-79.30274076,Atrium At Kew Beach,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.68078827,-79.78407931,Red Maple Assistive Living,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brampton,Ontario
43.68288858,-79.52073923,Chartwell Scarlett Heights Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.68422839,-79.40018149,Amica At The Balmoral Club,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.68553589,-79.40841779,The Russell Hill Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.68566339,-79.40066839,Bradgate Arms,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.69075054,-80.42694572,Heritage River Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Elora,Ontario
43.69126697,-79.76581591,Rosedale Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brampton,Ontario
43.69217287,-79.76373531,Greenway Retirement Village,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brampton,Ontario
43.69601307,-79.79769042,Estherville Manor,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brampton,Ontario
43.69821459,-79.46978092,Harold And Grace Baker Centre,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.69894059,-79.38687049,The Claremont,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.6997553,-80.872622,Countryview Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Listowel,Ontario
43.7005841,-79.25423655,Retirement Suites By The Lake,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.70112555,-80.3684367,Highland Manor Retirement Lodge,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Fergus,Ontario
43.70293019,-79.36354308,The Millwood,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.70583549,-79.4102162,Living Life On The Avenue Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.70622009,-79.4252491,Forest Hill Place,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.70654559,-79.38981869,The Briton House,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.70671009,-79.39470579,The Dunfield Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.70752129,-79.50224663,Weston Gardens Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.70904655,-80.3698587,Caressant Care - Fergus,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Fergus,Ontario
43.7093926,-79.34114138,Leaside,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.7159154,-79.28576136,Presentation Manor For Senior,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.71669058,-79.7250052,Bramalea Retirement Residence,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brampton,Ontario
43.72028488,-79.78293342,Woodhall Park Retirement Village,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brampton,Ontario
43.72163358,-79.7364305,Crescent Hill Place Retirement,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brampton,Ontario
43.72273922,-80.95335159,Caressant Care - Listowel,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Listowel,Ontario
43.7246323,-79.32618287,Delmanor Wynford,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Toronto,Ontario
43.72809588,-79.7407139,House Of Wellness Assisted Living,Long-Term Care,Nursing And Residential Care Facilities,Province of Ontario,Brampton,Ontario
